System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
12:06:44:099, 3897462565271917,   16.613,   13.000, 3700,  69.987,1204.729, 334.647,  53.354, 927.821, 257.728, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:211, 3897462957339555,   16.725,   12.000, 3800,  71.487,1212.731, 336.870,  54.911, 933.969, 259.436, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:319, 3897463335169661,   16.833,   12.000, 3800,  68.801,1220.154, 338.932,  52.110, 939.590, 260.997, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:431, 3897463727078813,   16.945,   14.000, 3800,  70.980,1228.097, 341.138,  54.264, 945.663, 262.684, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:540, 3897464112143599,   17.055,   15.000, 3700,  73.607,1236.190, 343.386,  57.055, 951.936, 264.427, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:650, 3897464494742860,   17.164,   14.000, 3800,  74.686,1244.349, 345.653,  57.824, 958.253, 266.181, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:757, 3897464869044635,   17.271,   12.000, 3700,  70.005,1251.831, 347.731,  53.436, 963.964, 267.768, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:865, 3897465247107264,   17.379,   11.000, 3700,  69.082,1259.288, 349.802,  52.398, 969.621, 269.339, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:44:975, 3897465631955074,   17.489,   28.000, 3700,  83.797,1268.497, 352.360,  67.024, 976.986, 271.385, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:085, 3897466020316764,   17.600,   28.000, 3700,  84.107,1277.823, 354.951,  67.495, 984.470, 273.464, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:196, 3897466410767671,   17.711,   15.000, 3800,  73.271,1285.992, 357.220,  56.634, 990.784, 275.218, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:303, 3897466783107071,   17.817,   11.000, 3700,  69.047,1293.333, 359.259,  52.260, 996.340, 276.761, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:416, 3897467180359127,   17.931,   14.000, 3700,  70.532,1301.333, 361.481,  53.851,1002.449, 278.458, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:525, 3897467558460966,   18.039,   14.000, 3700,  71.931,1309.099, 363.639,  55.248,1008.413, 280.115, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:632, 3897467936334080,   18.147,   12.000, 3800,  72.353,1316.906, 365.807,  55.782,1014.432, 281.787, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:744, 3897468328202815,   18.259,   11.000, 3800,  67.652,1324.475, 367.910,  50.952,1020.133, 283.370, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:852, 3897468706033142,   18.366,   11.000, 3700,  67.198,1331.725, 369.924,  50.661,1025.599, 284.888, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:45:960, 3897469085678234,   18.475,   12.000, 3800,  70.235,1339.339, 372.038,  53.454,1031.393, 286.498, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:068, 3897469462319758,   18.582,   12.000, 3700,  68.972,1346.756, 374.099,  52.373,1037.025, 288.063, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:178, 3897469844845139,   18.692,   12.000, 3700,  72.476,1354.672, 376.298,  55.796,1043.120, 289.756, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:286, 3897470226807836,   18.801,   12.000, 3700,  69.563,1362.259, 378.405,  52.902,1048.889, 291.358, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:396, 3897470611074420,   18.910,   16.000, 3700,  71.153,1370.066, 380.574,  54.566,1054.877, 293.021, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:505, 3897470992614586,   19.019,   13.000, 3700,  71.505,1377.856, 382.738,  54.824,1060.849, 294.680, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:615, 3897471375795299,   19.129,   14.000, 3700,  74.315,1385.987, 384.996,  57.677,1067.160, 296.433, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:726, 3897471764344603,   19.240,   11.000, 3700,  68.962,1393.638, 387.122,  52.286,1072.961, 298.045, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:838, 3897472158592041,   19.352,   19.000, 3700,  75.251,1402.109, 389.475,  58.634,1079.561, 299.878, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:46:944, 3897472529947739,   19.458,   28.000, 3700,  86.352,1411.266, 392.018,  69.620,1086.943, 301.929, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:054, 3897472914318956,   19.568,   25.000, 3700,  83.311,1420.409, 394.558,  66.566,1094.249, 303.958, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:162, 3897473294263348,   19.677,   12.000, 3800,  71.744,1428.192, 396.720,  55.098,1100.227, 305.619, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:271, 3897473673884391,   19.785,   11.000, 3800,  69.163,1435.689, 398.803,  52.558,1105.924, 307.201, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:385, 3897474072429838,   19.899,   18.000, 3700,  69.560,1443.605, 401.001,  52.999,1111.955, 308.876, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:490, 3897474440136094,   20.004,   12.000, 3700,  69.154,1450.866, 403.018,  52.463,1117.463, 310.406, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:599, 3897474825091666,   20.114,   14.000, 3800,  72.471,1458.832, 405.231,  55.772,1123.594, 312.109, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:709, 3897475208843344,   20.223,   12.000, 3700,  71.327,1466.647, 407.402,  54.720,1129.589, 313.775, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:820, 3897475597255701,   20.334,   11.000, 3700,  68.596,1474.255, 409.515,  51.913,1135.347, 315.374, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:47:929, 3897475978718872,   20.443,   13.000, 3700,  70.418,1481.925, 411.646,  53.718,1141.198, 316.999, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:037, 3897476356546522,   20.551,   31.000, 3700,  87.810,1491.398, 414.277,  71.212,1148.881, 319.133, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:147, 3897476741587540,   20.661,   28.000, 3700,  85.228,1500.768, 416.880,  68.453,1156.406, 321.224, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:256, 3897477122820789,   20.770,   11.000, 3700,  69.315,1508.314, 418.976,  52.616,1162.134, 322.815, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:384, 3897477572712158,   20.898,   17.000, 3700,  74.124,1517.836, 421.621,  57.464,1169.516, 324.866, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:477, 3897477899717159,   20.992,   18.000, 3700,  80.392,1525.342, 423.706,  63.627,1175.457, 326.516, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:587, 3897478284465976,   21.101,   16.000, 3700,  77.853,1533.895, 426.082,  61.037,1182.162, 328.378, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:695, 3897478661483482,   21.209,   12.000, 3800,  71.524,1541.595, 428.221,  54.930,1188.076, 330.021, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:803, 3897479039126858,   21.317,   12.000, 3700,  68.198,1548.949, 430.264,  51.488,1193.628, 331.563, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:48:912, 3897479420468467,   21.426,   12.000, 3700,  68.586,1556.417, 432.338,  52.034,1199.293, 333.137, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:022, 3897479805384760,   21.536,   11.000, 3800,  69.033,1564.004, 434.446,  52.352,1205.047, 334.735, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:133, 3897480197206584,   21.648,   13.000, 3700,  72.015,1572.061, 436.684,  55.276,1211.231, 336.453, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:244, 3897480585721376,   21.759,   12.000, 3800,  68.982,1579.714, 438.809,  52.449,1217.050, 338.069, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:353, 3897480965298439,   21.867,   12.000, 3800,  69.628,1587.260, 440.906,  52.838,1222.777, 339.660, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:460, 3897481339446045,   21.974,   13.000, 3800,  69.642,1594.700, 442.972,  53.077,1228.447, 341.235, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:568, 3897481721008916,   22.083,   15.000, 3800,  72.315,1602.579, 445.161,  55.620,1234.507, 342.919, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:681, 3897482116067222,   22.195,   14.000, 3700,  77.736,1611.348, 447.597,  60.927,1241.380, 344.828, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:787, 3897482487364680,   22.302,   13.000, 3700,  70.995,1618.874, 449.687,  54.430,1247.150, 346.431, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:49:896, 3897482869350844,   22.411,   12.000, 3700,  70.848,1626.602, 451.834,  54.160,1253.057, 348.072, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:009, 3897483262613350,   22.523,   11.000, 3700,  68.590,1634.304, 453.973,  51.965,1258.893, 349.692, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:116, 3897483636910408,   22.630,   12.000, 3700,  69.809,1641.765, 456.046,  53.102,1264.568, 351.269, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:226, 3897484021684383,   22.740,   12.000, 3700,  73.107,1649.797, 458.277,  56.377,1270.762, 352.989, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:336, 3897484409904903,   22.850,   12.000, 3700,  70.710,1657.635, 460.454,  54.174,1276.767, 354.658, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:444, 3897484786431860,   22.958,   20.000, 3700,  76.203,1665.828, 462.730,  59.358,1283.149, 356.430, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:556, 3897485178105295,   23.070,   18.000, 3700,  78.123,1674.565, 465.157,  61.538,1290.031, 358.342, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:665, 3897485559855841,   23.179,   13.000, 3800,  74.364,1682.671, 467.409,  57.639,1296.314, 360.087, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:775, 3897485944698428,   23.289,   11.000, 3800,  67.710,1690.111, 469.475,  51.176,1301.937, 361.649, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:883, 3897486325956320,   23.398,   12.000, 3800,  69.122,1697.636, 471.566,  52.422,1307.644, 363.234, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:50:993, 3897486707937766,   23.507,   12.000, 3700,  69.771,1705.246, 473.679,  53.107,1313.436, 364.843, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:102, 3897487093091682,   23.617,   15.000, 3700,  74.735,1713.465, 475.962,  57.984,1319.813, 366.615, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:210, 3897487471121059,   23.725,   12.000, 3800,  69.637,1720.982, 478.050,  53.097,1325.545, 368.207, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:322, 3897487863010832,   23.836,   11.000, 3700,  69.023,1728.705, 480.196,  52.342,1331.402, 369.834, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:431, 3897488244327988,   23.945,   14.000, 3800,  71.676,1736.509, 482.364,  54.951,1337.385, 371.496, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:538, 3897488616949670,   24.052,   14.000, 3700,  72.000,1744.170, 484.492,  55.379,1343.277, 373.132, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:646, 3897488998174327,   24.161,   12.000, 3700,  73.315,1752.150, 486.708,  56.583,1349.436, 374.843, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:756, 3897489385088394,   24.271,   13.000, 3800,  71.932,1760.097, 488.916,  55.285,1355.544, 376.540, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:866, 3897489766542888,   24.380,   11.000, 3700,  67.285,1767.426, 490.952,  50.752,1361.072, 378.075, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:51:975, 3897490147715259,   24.489,   13.000, 3700,  73.548,1775.431, 493.175,  56.787,1367.252, 379.792, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:087, 3897490539709213,   24.601,   12.000, 3700,  70.482,1783.319, 495.367,  53.766,1373.270, 381.464, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:196, 3897490926722523,   24.711,   12.000, 4000,  70.807,1791.144, 497.540,  54.146,1379.254, 383.126, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:303, 3897491301052908,   24.818,   12.000, 3700,  68.793,1798.497, 499.583,  52.117,1384.824, 384.673, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:412, 3897491678985035,   24.926,   33.000, 3700,  84.602,1807.627, 502.119,  67.955,1392.157, 386.710, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:521, 3897492061032721,   25.035,   29.000, 3700,  86.543,1817.067, 504.741,  69.841,1399.776, 388.827, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:634, 3897492455739818,   25.148,   20.000, 3700,  80.069,1826.091, 507.248,  63.286,1406.909, 390.808, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:744, 3897492840939986,   25.258,   11.000, 3700,  70.225,1833.815, 509.393,  53.678,1412.813, 392.448, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:854, 3897493225854177,   25.368,   11.000, 3800,  69.435,1841.447, 511.513,  52.748,1418.610, 394.058, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:52:962, 3897493606916256,   25.477,   13.000, 3700,  71.385,1849.214, 513.671,  54.635,1424.555, 395.710, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:069, 3897493979524380,   25.583,   12.000, 3700,  74.002,1857.087, 515.858,  57.358,1430.657, 397.405, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:181, 3897494371616820,   25.695,   12.000, 3800,  71.796,1865.125, 518.090,  55.076,1436.823, 399.118, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:291, 3897494756501383,   25.805,   11.000, 3800,  67.593,1872.554, 520.154,  51.048,1442.433, 400.676, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:398, 3897495135877246,   25.913,   16.000, 3700,  70.555,1880.196, 522.277,  53.904,1448.273, 402.298, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:506, 3897495511947159,   26.020,   13.000, 3700,  71.672,1887.893, 524.415,  54.887,1454.166, 403.935, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:616, 3897495895161156,   26.130,   31.000, 3700,  88.042,1897.526, 527.091,  71.337,1461.972, 406.103, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:725, 3897496276514579,   26.239,   28.000, 3700,  85.519,1906.839, 529.677,  68.936,1469.479, 408.189, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:837, 3897496668709221,   26.351,   13.000, 3700,  71.314,1914.825, 531.896,  54.617,1475.595, 409.888, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:53:944, 3897497046521523,   26.459,   12.000, 3800,  69.491,1922.321, 533.978,  52.765,1481.287, 411.469, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:057, 3897497442307198,   26.572,   12.000, 3800,  69.906,1930.222, 536.173,  53.192,1487.299, 413.138, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:165, 3897497818188411,   26.679,   12.000, 3800,  71.113,1937.854, 538.293,  54.434,1493.141, 414.761, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:272, 3897498192259044,   26.786,   11.000, 3700,  68.297,1945.149, 540.319,  51.740,1498.667, 416.296, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:388, 3897498599386196,   26.902,   20.000, 3700,  71.961,1953.514, 542.643,  55.288,1505.094, 418.082, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:492, 3897498963975328,   27.006,   12.000, 3700,  70.722,1960.876, 544.688,  54.053,1510.722, 419.645, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:601, 3897499345634890,   27.115,   14.000, 3800,  72.968,1968.828, 546.897,  56.258,1516.852, 421.348, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:710, 3897499727088591,   27.224,   12.000, 3800,  73.051,1976.785, 549.107,  56.485,1523.005, 423.057, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:821, 3897500115494425,   27.335,   11.000, 3800,  68.715,1984.406, 551.224,  52.026,1528.774, 424.660, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:54:929, 3897500494965989,   27.443,   12.000, 3800,  68.678,1991.847, 553.291,  52.043,1534.413, 426.226, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:041, 3897500885271473,   27.555,   11.000, 3800,  69.066,1999.544, 555.429,  52.459,1540.260, 427.850, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:146, 3897501255840419,   27.661,   13.000, 3700,  74.080,2007.383, 557.606,  57.300,1546.323, 429.534, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:256, 3897501639508815,   27.770,   11.000, 3700,  68.958,2014.937, 559.705,  52.352,1552.058, 431.127, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:389, 3897502106609911,   27.903,   21.000, 3700,  71.402,2024.460, 562.350,  54.612,1559.342, 433.151, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:479, 3897502419822738,   27.993,   11.000, 3700,  69.425,2030.669, 564.075,  52.824,1564.066, 434.463, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:586, 3897502795805399,   28.100,   15.000, 3800,  73.081,2038.515, 566.254,  56.439,1570.125, 436.146, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:698, 3897503186411419,   28.212,   12.000, 4000,  72.031,2046.549, 568.486,  55.409,1576.305, 437.863, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:803, 3897503557029714,   28.318,   12.000, 3800,  69.294,2053.882, 570.523,  52.586,1581.870, 439.408, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:55:916, 3897503950651483,   28.430,   13.000, 3700,  71.097,2061.872, 572.742,  54.446,1587.990, 441.108, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:022, 3897504321746911,   28.536,   12.000, 3700,  70.945,2069.390, 574.831,  54.251,1593.738, 442.705, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:132, 3897504706425456,   28.646,   13.000, 3700,  73.202,2077.430, 577.064,  56.600,1599.955, 444.432, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:243, 3897505095005295,   28.757,   12.000, 3700,  69.943,2085.191, 579.220,  53.253,1605.864, 446.073, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:354, 3897505485243189,   28.868,   12.000, 3700,  69.020,2092.881, 581.356,  52.395,1611.702, 447.695, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:461, 3897505863036592,   28.976,   14.000, 3700,  73.132,2100.770, 583.547,  56.412,1617.787, 449.385, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:569, 3897506239373294,   29.084,   15.000, 3700,  74.677,2108.795, 585.776,  58.062,1624.026, 451.118, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:679, 3897506622397847,   29.193,   13.000, 3800,  74.022,2116.890, 588.025,  57.359,1630.300, 452.861, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:790, 3897507010475851,   29.304,   11.000, 3700,  68.432,2124.473, 590.132,  51.726,1636.031, 454.453, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:56:897, 3897507385175591,   29.411,   12.000, 3800,  69.719,2131.933, 592.204,  53.034,1641.705, 456.029, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:57:009, 3897507779356672,   29.523,   11.000, 3800,  67.815,2139.565, 594.324,  51.224,1647.471, 457.631, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:57:117, 3897508156951347,   29.631,   13.000, 3700,  72.569,2147.390, 596.497,  55.822,1653.489, 459.303, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:06:57:226, 3897508538602977,   29.740,   11.000, 3800,  70.181,2155.038, 598.622,  53.648,1659.336, 460.927, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
