System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:41:02:164, 3892062415412558,  203.445,   19.000, 3700,  81.540,16468.368,4574.547,  64.574,13047.817,3624.394, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:274, 3892062800076849,  203.555,   41.000, 3700,  96.652,16478.983,4577.495,  79.497,13056.549,3626.819, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:392, 3892063214001890,  203.673,   44.000, 3700,  93.013,16489.977,4580.549,  75.743,13065.501,3629.306, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:490, 3892063554411144,  203.770,   31.000, 3700,  92.477,16498.965,4583.046,  75.275,13072.818,3631.338, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:600, 3892063942530507,  203.881,   35.000, 3700,  94.090,16509.393,4585.942,  76.736,13081.322,3633.700, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:711, 3892064329222829,  203.991,   24.000, 3700,  87.725,16519.079,4588.633,  70.698,13089.128,3635.869, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:820, 3892064711059443,  204.100,   28.000, 3700,  90.267,16528.920,4591.367,  73.215,13097.110,3638.086, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:02:928, 3892065088102925,  204.208,   27.000, 3700,  88.875,16538.489,4594.025,  71.806,13104.841,3640.234, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:037, 3892065473104320,  204.318,   25.000, 3700,  88.536,16548.221,4596.728,  71.181,13112.666,3642.407, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:148, 3892065861320708,  204.429,   40.000, 3700,  96.931,16558.966,4599.713,  79.712,13121.502,3644.862, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:256, 3892066239052498,  204.536,   26.000, 3700,  89.602,16568.630,4602.397,  72.582,13129.330,3647.036, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:389, 3892066704872840,  204.669,   41.000, 3700,  85.471,16579.998,4605.555,  68.526,13138.445,3649.568, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:477, 3892067012441542,  204.757,   36.000, 3700,  96.257,16588.452,4607.903,  79.003,13145.383,3651.495, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:586, 3892067395701272,  204.867,   27.000, 3700,  88.272,16598.112,4610.587,  71.344,13153.191,3653.664, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:693, 3892067770063324,  204.974,   26.000, 3700,  87.447,16607.459,4613.183,  70.565,13160.734,3655.759, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:807, 3892068167255711,  205.087,   23.000, 3700,  86.151,16617.230,4615.897,  69.221,13168.584,3657.940, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:03:912, 3892068534677165,  205.192,   24.000, 3700,  85.565,16626.207,4618.391,  68.713,13175.793,3659.942, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:023, 3892068922989449,  205.303,   26.000, 3700,  88.511,16636.021,4621.117,  71.565,13183.728,3662.147, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:131, 3892069304360631,  205.412,   22.000, 3700,  86.664,16645.458,4623.738,  69.768,13191.325,3664.257, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:240, 3892069685741003,  205.521,   25.000, 3700,  85.932,16654.816,4626.338,  69.102,13198.850,3666.347, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:353, 3892070079923454,  205.633,   15.000, 3700,  78.972,16663.704,4628.807,  62.067,13205.836,3668.288, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:461, 3892070457888466,  205.741,   17.000, 3700,  78.145,16672.138,4631.149,  61.369,13212.459,3670.128, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:572, 3892070846319287,  205.852,   17.000, 3700,  80.013,16681.012,4633.614,  63.189,13219.468,3672.074, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:680, 3892071224279234,  205.960,   31.000, 3700,  87.520,16690.457,4636.238,  70.411,13227.066,3674.185, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:789, 3892071605505542,  206.069,   45.000, 3700,  98.468,16701.176,4639.216,  81.465,13235.934,3676.648, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:04:899, 3892071993977557,  206.180,   34.000, 3700,  92.868,16711.477,4642.077,  75.758,13244.338,3678.983, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:007, 3892072371692809,  206.288,   22.000, 3700,  84.400,16720.580,4644.605,  67.462,13251.613,3681.004, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:115, 3892072748164284,  206.395,   21.000, 3700,  83.269,16729.531,4647.092,  66.445,13258.756,3682.988, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:225, 3892073134676314,  206.505,   16.000, 3700,  75.796,16737.896,4649.415,  58.967,13265.264,3684.795, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:338, 3892073530093622,  206.618,   11.000, 3700,  68.820,16745.666,4651.574,  52.124,13271.149,3686.430, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:447, 3892073913124614,  206.728,   21.000, 3700,  78.904,16754.296,4653.971,  62.000,13277.930,3688.314, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:556, 3892074293048749,  206.836,   19.000, 3700,  82.191,16763.212,4656.448,  65.474,13285.032,3690.287, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:663, 3892074667500979,  206.943,   19.000, 3700,  83.353,16772.124,4658.923,  66.253,13292.116,3692.254, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:772, 3892075048878149,  207.052,   26.000, 3700,  85.318,16781.415,4661.504,  68.560,13299.582,3694.328, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:883, 3892075437514957,  207.163,   35.000, 3700,  92.496,16791.679,4664.355,  75.561,13307.967,3696.658, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:05:993, 3892075822224847,  207.273,   36.000, 3700,  92.260,16801.813,4667.170,  75.200,13316.228,3698.952, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:103, 3892076212928015,  207.384,   29.000, 3700,  85.267,16811.326,4669.813,  68.555,13323.876,3701.077, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:213, 3892076594611166,  207.493,   27.000, 3700,  86.700,16820.775,4672.437,  69.702,13331.472,3703.187, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:320, 3892076970861622,  207.601,   14.000, 3700,  74.734,16828.804,4674.668,  58.043,13337.708,3704.919, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:431, 3892077357341581,  207.711,   18.000, 3700,  79.143,16837.537,4677.094,  62.289,13344.581,3706.828, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:540, 3892077738663534,  207.820,   17.000, 3700,  80.037,16846.252,4679.514,  63.267,13351.470,3708.742, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:647, 3892078113363679,  207.927,   16.000, 3700,  80.020,16854.813,4681.893,  63.150,13358.227,3710.618, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:760, 3892078508467835,  208.040,   14.000, 3700,  73.912,16863.152,4684.209,  57.153,13364.674,3712.410, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:867, 3892078886404917,  208.148,   12.000, 3700,  74.026,16871.140,4686.428,  57.265,13370.854,3714.126, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:06:976, 3892079267799577,  208.257,   15.000, 3700,  77.149,16879.542,4688.762,  60.222,13377.412,3715.948, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:085, 3892079651344344,  208.366,   13.000, 3700,  73.396,16887.580,4690.994,  56.752,13383.628,3717.674, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:195, 3892080032511733,  208.475,   16.000, 3700,  78.066,16896.076,4693.355,  61.261,13390.295,3719.526, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:304, 3892080414095908,  208.584,   13.000, 3700,  76.005,16904.357,4695.655,  59.262,13396.752,3721.320, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:415, 3892080802366367,  208.695,   20.000, 3700,  76.855,16912.878,4698.022,  59.968,13403.400,3723.167, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:523, 3892081183755732,  208.804,   16.000, 3700,  77.027,16921.266,4700.352,  60.253,13409.962,3724.989, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:632, 3892081565215195,  208.913,   15.000, 3700,  79.986,16929.978,4702.772,  63.346,13416.862,3726.906, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:742, 3892081950121362,  209.023,   15.000, 3700,  77.411,16938.486,4705.135,  60.531,13423.514,3728.754, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:850, 3892082326463834,  209.130,   12.000, 3700,  74.715,16946.515,4707.365,  58.072,13429.755,3730.487, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:07:959, 3892082707708651,  209.239,   15.000, 3700,  77.394,16954.940,4709.706,  60.468,13436.337,3732.316, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:070, 3892083100332285,  209.351,   13.000, 3700,  75.715,16963.428,4712.063,  59.001,13442.951,3734.153, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:178, 3892083477461089,  209.459,   15.000, 3700,  78.688,16971.902,4714.417,  61.901,13449.617,3736.005, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:291, 3892083871527954,  209.571,   13.000, 3700,  73.646,16980.188,4716.719,  57.003,13456.031,3737.786, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:397, 3892084242348821,  209.677,   23.000, 3700,  74.953,16988.125,4718.923,  58.204,13462.194,3739.498, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:509, 3892084634110268,  209.789,   16.000, 3700,  78.857,16996.946,4721.374,  61.949,13469.124,3741.423, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:619, 3892085019043936,  209.899,   15.000, 3700,  79.456,17005.679,4723.800,  62.836,13476.030,3743.342, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:727, 3892085400492312,  210.008,   19.000, 3700,  81.030,17014.504,4726.251,  64.088,13483.010,3745.281, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:834, 3892085776319889,  210.115,   12.000, 3700,  74.508,17022.500,4728.472,  57.843,13489.218,3747.005, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:08:947, 3892086169570375,  210.227,   15.000, 3700,  76.383,17031.077,4730.855,  59.529,13495.902,3748.862, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:055, 3892086547455491,  210.335,   13.000, 3700,  75.418,17039.214,4733.115,  58.662,13502.232,3750.620, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:163, 3892086925353022,  210.443,   16.000, 3700,  80.776,17047.930,4735.536,  63.835,13509.120,3752.533, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:275, 3892087317190050,  210.555,   16.000, 3700,  78.916,17056.760,4737.989,  62.251,13516.085,3754.468, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:391, 3892087724558324,  210.671,   20.000, 3700,  80.369,17066.108,4740.586,  63.614,13523.484,3756.523, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:492, 3892088076732923,  210.772,   18.000, 3700,  81.729,17074.327,4742.869,  64.710,13529.991,3758.331, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:600, 3892088457853879,  210.881,   17.000, 3700,  81.896,17083.239,4745.344,  65.207,13537.087,3760.302, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:711, 3892088843597592,  210.991,   16.000, 3700,  80.970,17092.157,4747.821,  64.073,13544.144,3762.262, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:822, 3892089235502454,  211.103,   15.000, 3700,  78.816,17100.977,4750.271,  62.065,13551.090,3764.192, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:09:931, 3892089615120864,  211.211,   17.000, 3700,  79.205,17109.562,4752.656,  62.336,13557.847,3766.068, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:040, 3892089996433836,  211.320,   15.000, 3700,  80.137,17118.287,4755.080,  63.286,13564.737,3767.983, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:149, 3892090377810433,  211.429,   15.000, 3700,  79.454,17126.940,4757.483,  62.826,13571.579,3769.883, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:256, 3892090752179372,  211.536,   16.000, 3700,  81.414,17135.642,4759.901,  64.489,13578.472,3771.798, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:387, 3892091214374749,  211.668,   19.000, 3700,  76.047,17145.679,4762.688,  59.332,13586.302,3773.973, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:476, 3892091525725960,  211.757,   16.000, 3700,  78.298,17152.639,4764.622,  61.335,13591.755,3775.488, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:583, 3892091899906963,  211.864,   17.000, 3700,  79.867,17161.173,4766.992,  63.251,13598.513,3777.365, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:696, 3892092295246849,  211.976,   15.000, 3700,  78.428,17170.026,4769.452,  61.541,13605.460,3779.294, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:804, 3892092673100428,  212.084,   13.000, 3700,  77.480,17178.385,4771.774,  60.856,13612.026,3781.118, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:10:916, 3892093065212735,  212.196,   20.000, 3700,  81.266,17187.484,4774.301,  64.343,13619.230,3783.119, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:024, 3892093444708967,  212.305,   15.000, 3700,  81.042,17196.266,4776.740,  64.233,13626.190,3785.053, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:131, 3892093817250564,  212.411,   14.000, 3700,  78.496,17204.616,4779.060,  61.781,13632.762,3786.878, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:243, 3892094209144538,  212.523,   15.000, 3700,  79.939,17213.561,4781.545,  63.045,13639.817,3788.838, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:350, 3892094583533184,  212.630,   14.000, 3700,  79.855,17222.097,4783.916,  63.114,13646.564,3790.712, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:459, 3892094968468476,  212.740,   19.000, 3700,  81.097,17231.011,4786.392,  64.315,13653.633,3792.676, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:571, 3892095360362679,  212.852,   24.000, 3700,  84.101,17240.422,4789.006,  67.090,13661.140,3794.761, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:679, 3892095736417485,  212.959,   15.000, 3700,  79.641,17248.973,4791.381,  62.802,13667.884,3796.634, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:787, 3892096114518464,  213.067,   14.000, 3700,  75.759,17257.152,4793.653,  59.000,13674.253,3798.404, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:11:899, 3892096506296352,  213.179,   13.000, 3700,  74.245,17265.458,4795.961,  57.481,13680.683,3800.190, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:005, 3892096880575292,  213.286,   15.000, 3700,  79.365,17273.940,4798.317,  62.607,13687.374,3802.048, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:117, 3892097270836644,  213.397,   14.000, 3700,  78.785,17282.719,4800.755,  62.095,13694.294,3803.970, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:224, 3892097646918445,  213.505,   17.000, 3700,  81.426,17291.463,4803.184,  64.354,13701.204,3805.890, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:337, 3892098041964703,  213.617,   14.000, 3700,  78.929,17300.366,4805.657,  62.303,13708.232,3807.842, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:444, 3892098415557414,  213.724,   18.000, 3700,  81.596,17309.070,4808.075,  64.638,13715.127,3809.758, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:553, 3892098796918405,  213.833,   17.000, 3700,  79.929,17317.774,4810.493,  63.308,13722.021,3811.673, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:666, 3892099192581991,  213.946,   17.000, 3700,  81.000,17326.925,4813.035,  64.110,13729.264,3813.684, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:773, 3892099569130781,  214.053,   17.000, 3700,  79.776,17335.502,4815.417,  63.069,13736.045,3815.568, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:882, 3892099950454683,  214.162,   32.000, 3700,  91.239,17345.437,4818.177,  74.362,13744.142,3817.817, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:12:991, 3892100331844378,  214.271,   33.000, 3700,  91.080,17355.355,4820.932,  74.013,13752.202,3820.056, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:102, 3892100720189912,  214.382,   14.000, 3700,  79.528,17364.174,4823.382,  62.867,13759.173,3821.992, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:209, 3892101096418061,  214.489,   19.000, 3700,  79.757,17372.742,4825.762,  62.719,13765.910,3823.864, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:322, 3892101490037677,  214.602,   12.000, 3700,  74.325,17381.095,4828.082,  57.657,13772.391,3825.664, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:431, 3892101871760274,  214.711,   19.000, 3700,  78.132,17389.611,4830.448,  61.399,13779.083,3827.523, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:538, 3892102249250924,  214.819,   18.000, 3700,  79.817,17398.215,4832.837,  62.962,13785.869,3829.408, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:647, 3892102630605957,  214.928,   17.000, 3700,  82.136,17407.158,4835.322,  65.204,13792.969,3831.380, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:759, 3892103022676496,  215.040,   18.000, 3700,  78.111,17415.903,4837.751,  61.317,13799.834,3833.287, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:865, 3892103393377225,  215.145,   15.000, 3700,  79.096,17424.275,4840.076,  62.277,13806.426,3835.118, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:13:975, 3892103777844209,  215.255,   19.000, 3700,  81.905,17433.267,4842.574,  64.920,13813.553,3837.098, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:087, 3892104169892896,  215.367,   16.000, 3700,  76.808,17441.865,4844.962,  60.211,13820.293,3838.970, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:196, 3892104551164765,  215.476,   32.000, 3700,  93.783,17452.075,4847.798,  76.431,13828.614,3841.282, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:304, 3892104929050878,  215.584,   30.000, 3700,  92.222,17462.025,4850.563,  75.074,13836.714,3843.532, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:413, 3892105313934048,  215.694,   59.000, 3700,  98.700,17472.872,4853.576,  81.455,13845.666,3846.018, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:523, 3892105697369064,  215.803,   38.000, 3700,  98.634,17483.671,4856.575,  81.277,13854.564,3848.490, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:634, 3892106085463295,  215.914,   59.000, 3700, 107.363,17495.568,4859.880,  89.575,13864.490,3851.247, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:741, 3892106459831896,  216.021,   46.000, 3700, 103.028,17506.582,4862.939,  85.455,13873.625,3853.785, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:854, 3892106855051723,  216.134,   40.000, 3700, 100.350,17517.906,4866.085,  82.994,13882.991,3856.386, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:14:959, 3892107226119715,  216.240,   67.000, 3700, 106.595,17529.200,4869.222,  88.881,13892.408,3859.002, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:069, 3892107610948131,  216.350,   48.000, 3700, 104.191,17540.649,4872.402,  86.061,13901.865,3861.629, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:180, 3892108000117201,  216.461,   41.000, 3700, 100.228,17551.786,4875.496,  82.688,13911.053,3864.181, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:291, 3892108387772894,  216.571,   48.000, 3700, 102.430,17563.124,4878.646,  84.931,13920.454,3866.793, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:400, 3892108768368381,  216.680,   37.000, 3700, 102.996,17574.317,4881.755,  85.280,13929.722,3869.367, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:506, 3892109139114927,  216.786,   40.000, 3700,  99.776,17584.880,4884.689,  82.464,13938.452,3871.792, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:615, 3892109520710044,  216.895,   47.000, 3700, 100.948,17595.879,4887.744,  83.527,13947.553,3874.320, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:727, 3892109915877549,  217.008,   40.000, 3700, 100.002,17607.163,4890.878,  82.539,13956.866,3876.907, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:836, 3892110295666026,  217.116,   25.000, 3700,  89.192,17616.835,4893.565,  72.164,13964.692,3879.081, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:15:946, 3892110680565686,  217.226,   29.000, 3700,  91.946,17626.940,4896.372,  74.546,13972.884,3881.357, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:054, 3892111058297614,  217.334,   32.000, 3700,  91.259,17636.783,4899.106,  74.241,13980.892,3883.581, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:163, 3892111439677493,  217.443,   24.000, 3700,  88.181,17646.385,4901.774,  70.929,13988.616,3885.727, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:273, 3892111828101964,  217.554,   43.000, 3700,  97.740,17657.226,4904.785,  80.075,13997.497,3888.194, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:394, 3892112251592784,  217.675,   56.000, 3700, 103.531,17669.745,4908.262,  86.361,14007.940,3891.094, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:490, 3892112587464015,  217.771,   45.000, 3700, 102.459,17679.571,4910.992,  84.990,14016.091,3893.358, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:601, 3892112975857578,  217.881,   46.000, 3700, 103.328,17691.030,4914.175,  86.026,14025.631,3896.009, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:713, 3892113367572405,  217.993,   29.000, 3700,  91.641,17701.280,4917.022,  74.633,14033.979,3898.327, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:821, 3892113745516503,  218.101,   30.000, 3700,  89.791,17710.970,4919.714,  72.853,14041.841,3900.511, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:16:929, 3892114123493683,  218.209,   26.000, 3700,  88.409,17720.511,4922.364,  71.435,14049.550,3902.653, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:038, 3892114504833282,  218.318,   23.000, 3700,  86.681,17729.950,4924.986,  69.915,14057.163,3904.767, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:148, 3892114889629198,  218.428,   22.000, 3700,  86.151,17739.415,4927.615,  69.325,14064.780,3906.883, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:258, 3892115274554011,  218.538,   35.000, 3700,  92.001,17749.527,4930.424,  75.128,14073.037,3909.177, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:392, 3892115746356234,  218.673,   46.000, 3700,  94.941,17762.317,4933.977,  78.101,14083.559,3912.100, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:476, 3892116039116214,  218.756,   26.000, 3700,  86.537,17769.551,4935.986,  69.611,14089.378,3913.716, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:588, 3892116430918519,  218.868,   18.000, 3700,  82.470,17778.777,4938.549,  65.613,14096.718,3915.755, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:694, 3892116801867297,  218.974,   20.000, 3700,  84.742,17787.753,4941.043,  67.684,14103.887,3917.746, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:804, 3892117188571103,  219.084,   14.000, 3700,  78.655,17796.438,4943.455,  61.923,14110.724,3919.646, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:17:914, 3892117575343393,  219.195,   24.000, 3700,  84.601,17805.781,4946.050,  67.747,14118.206,3921.724, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:025, 3892117961789704,  219.305,   17.000, 3700,  80.966,17814.715,4948.532,  64.106,14125.280,3923.689, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:133, 3892118341650093,  219.414,   13.000, 3700,  73.792,17822.719,4950.755,  56.986,14131.461,3925.406, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:243, 3892118724714651,  219.523,   20.000, 3700,  83.415,17831.843,4953.290,  66.424,14138.726,3927.424, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:351, 3892119102606014,  219.631,   13.000, 3700,  75.049,17839.941,4955.539,  58.445,14145.032,3929.176, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:462, 3892119490980669,  219.742,   17.000, 3700,  80.912,17848.914,4958.032,  63.995,14152.129,3931.147, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:41:18:569, 3892119869009940,  219.850,   16.000, 3700,  75.677,17857.082,4960.301,  58.928,14158.490,3932.914, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
